id,name,year,avg_rating,num_votes,url
0468569,The Dark Knight,2008,9.0,1900034,http://www.imdb.com/title/tt0468569/?ref_=adv_li_tt
0910970,WALL·E,2008,8.4,831508,http://www.imdb.com/title/tt0910970/?ref_=adv_li_tt
0371746,Iron Man,2008,7.9,779705,http://www.imdb.com/title/tt0371746/?ref_=adv_li_tt
1010048,Slumdog Millionaire,2008,8.0,706891,http://www.imdb.com/title/tt1010048/?ref_=adv_li_tt
1205489,Gran Torino,2008,8.2,629325,http://www.imdb.com/title/tt1205489/?ref_=adv_li_tt
0936501,Taken,2008,7.8,518109,http://www.imdb.com/title/tt0936501/?ref_=adv_li_tt
0421715,The Curious Case of Benjamin Button,2008,7.8,508836,http://www.imdb.com/title/tt0421715/?ref_=adv_li_tt
0448157,Hancock,2008,6.4,386131,http://www.imdb.com/title/tt0448157/?ref_=adv_li_tt
1099212,Twilight,2008,5.2,373231,http://www.imdb.com/title/tt1099212/?ref_=adv_li_tt
0887912,The Hurt Locker,2008,7.6,369728,http://www.imdb.com/title/tt0887912/?ref_=adv_li_tt
0367882,Indiana Jones and the Kingdom of the Crystal Skull,2008,6.2,367578,http://www.imdb.com/title/tt0367882/?ref_=adv_li_tt
0800080,The Incredible Hulk,2008,6.8,361654,http://www.imdb.com/title/tt0800080/?ref_=adv_li_tt
0830515,Quantum of Solace,2008,6.6,360508,http://www.imdb.com/title/tt0830515/?ref_=adv_li_tt
0441773,Kung Fu Panda,2008,7.6,350050,http://www.imdb.com/title/tt0441773/?ref_=adv_li_tt
0780536,In Bruges,2008,7.9,340512,http://www.imdb.com/title/tt0780536/?ref_=adv_li_tt
0942385,Tropic Thunder,2008,7.0,334635,http://www.imdb.com/title/tt0942385/?ref_=adv_li_tt
1060277,Cloverfield,2008,7.0,333176,http://www.imdb.com/title/tt1060277/?ref_=adv_li_tt
0493464,Wanted,2008,6.7,324276,http://www.imdb.com/title/tt0493464/?ref_=adv_li_tt
1068680,Yes Man,2008,6.8,295236,http://www.imdb.com/title/tt1068680/?ref_=adv_li_tt
0910936,Pineapple Express,2008,7.0,278765,http://www.imdb.com/title/tt0910936/?ref_=adv_li_tt
0887883,Burn After Reading,2008,7.0,271004,http://www.imdb.com/title/tt0887883/?ref_=adv_li_tt
1125849,The Wrestler,2008,7.9,268915,http://www.imdb.com/title/tt1125849/?ref_=adv_li_tt
0489099,Jumper,2008,6.1,261238,http://www.imdb.com/title/tt0489099/?ref_=adv_li_tt
0814314,Seven Pounds,2008,7.6,255777,http://www.imdb.com/title/tt0814314/?ref_=adv_li_tt
0800039,Forgetting Sarah Marshall,2008,7.2,234883,http://www.imdb.com/title/tt0800039/?ref_=adv_li_tt
0838283,Step Brothers,2008,6.9,232638,http://www.imdb.com/title/tt0838283/?ref_=adv_li_tt
0411477,Hellboy II: The Golden Army,2008,7.0,226828,http://www.imdb.com/title/tt0411477/?ref_=adv_li_tt
0497465,Vicky Cristina Barcelona,2008,7.1,217627,http://www.imdb.com/title/tt0497465/?ref_=adv_li_tt
0824747,Changeling,2008,7.8,213907,http://www.imdb.com/title/tt0824747/?ref_=adv_li_tt
1032755,RocknRolla,2008,7.3,211224,http://www.imdb.com/title/tt1032755/?ref_=adv_li_tt
0976051,The Reader,2008,7.6,207567,http://www.imdb.com/title/tt0976051/?ref_=adv_li_tt
0478087,21,2008,6.8,205254,http://www.imdb.com/title/tt0478087/?ref_=adv_li_tt
0430922,Role Models,2008,6.9,204946,http://www.imdb.com/title/tt0430922/?ref_=adv_li_tt
0985699,Valkyrie,2008,7.1,202347,http://www.imdb.com/title/tt0985699/?ref_=adv_li_tt
0462499,Rambo,2008,7.0,193152,http://www.imdb.com/title/tt0462499/?ref_=adv_li_tt
0758774,Body of Lies,2008,7.1,189391,http://www.imdb.com/title/tt0758774/?ref_=adv_li_tt
0452608,Death Race,2008,6.4,179883,http://www.imdb.com/title/tt0452608/?ref_=adv_li_tt
0425061,Get Smart,2008,6.5,179824,http://www.imdb.com/title/tt0425061/?ref_=adv_li_tt
0949731,The Happening,2008,5.0,177127,http://www.imdb.com/title/tt0949731/?ref_=adv_li_tt
0960144,You Don't Mess with the Zohan,2008,5.5,169536,http://www.imdb.com/title/tt0960144/?ref_=adv_li_tt
0479952,Madagascar: Escape 2 Africa,2008,6.7,167459,http://www.imdb.com/title/tt0479952/?ref_=adv_li_tt
0499448,The Chronicles of Narnia: Prince Caspian,2008,6.5,167274,http://www.imdb.com/title/tt0499448/?ref_=adv_li_tt
0959337,Revolutionary Road,2008,7.3,166761,http://www.imdb.com/title/tt0959337/?ref_=adv_li_tt
0795421,Mamma Mia!,2008,6.4,162931,http://www.imdb.com/title/tt0795421/?ref_=adv_li_tt
0397892,Bolt,2008,6.9,162647,http://www.imdb.com/title/tt0397892/?ref_=adv_li_tt
0200465,The Bank Job,2008,7.3,161039,http://www.imdb.com/title/tt0200465/?ref_=adv_li_tt
1059786,Eagle Eye,2008,6.6,160871,http://www.imdb.com/title/tt1059786/?ref_=adv_li_tt
1007028,Zack and Miri Make a Porno,2008,6.6,159168,http://www.imdb.com/title/tt1007028/?ref_=adv_li_tt
0914798,The Boy in the Striped Pajamas,2008,7.8,155465,http://www.imdb.com/title/tt0914798/?ref_=adv_li_tt
1033643,What Happens in Vegas,2008,6.1,151527,http://www.imdb.com/title/tt1033643/?ref_=adv_li_tt
0970416,The Day the Earth Stood Still,2008,5.5,149319,http://www.imdb.com/title/tt0970416/?ref_=adv_li_tt
1013753,Milk,2008,7.6,148652,http://www.imdb.com/title/tt1013753/?ref_=adv_li_tt
1129442,Transporter 3,2008,6.1,139566,http://www.imdb.com/title/tt1129442/?ref_=adv_li_tt
0832266,"Definitely, Maybe",2008,7.2,138689,http://www.imdb.com/title/tt0832266/?ref_=adv_li_tt
0988595,27 Dresses,2008,6.1,136684,http://www.imdb.com/title/tt0988595/?ref_=adv_li_tt
0443274,Vantage Point,2008,6.6,134615,http://www.imdb.com/title/tt0443274/?ref_=adv_li_tt
0859163,The Mummy: Tomb of the Dragon Emperor,2008,5.2,131578,http://www.imdb.com/title/tt0859163/?ref_=adv_li_tt
0822832,Marley & Me,2008,7.1,129154,http://www.imdb.com/title/tt0822832/?ref_=adv_li_tt
1034303,Defiance,2008,7.2,125496,http://www.imdb.com/title/tt1034303/?ref_=adv_li_tt
0481536,Harold & Kumar Escape from Guantanamo Bay,2008,6.6,120740,http://www.imdb.com/title/tt0481536/?ref_=adv_li_tt
0443649,"10,000 BC",2008,5.1,115913,http://www.imdb.com/title/tt0443649/?ref_=adv_li_tt
0451079,Horton Hears a Who!,2008,6.8,115578,http://www.imdb.com/title/tt0451079/?ref_=adv_li_tt
0467197,Max Payne,2008,5.4,113966,http://www.imdb.com/title/tt0467197/?ref_=adv_li_tt
0455824,Australia,2008,6.6,109712,http://www.imdb.com/title/tt0455824/?ref_=adv_li_tt
0918927,Doubt,2008,7.5,108303,http://www.imdb.com/title/tt0918927/?ref_=adv_li_tt
1000774,Sex and the City,2008,5.6,105825,http://www.imdb.com/title/tt1000774/?ref_=adv_li_tt
0482606,The Strangers,2008,6.2,102364,http://www.imdb.com/title/tt0482606/?ref_=adv_li_tt
1172570,Bronson,2008,7.1,101782,http://www.imdb.com/title/tt1172570/?ref_=adv_li_tt
1132626,Saw V,2008,5.8,100187,http://www.imdb.com/title/tt1132626/?ref_=adv_li_tt
0421073,Street Kings,2008,6.8,99767,http://www.imdb.com/title/tt0421073/?ref_=adv_li_tt
0373051,Journey to the Center of the Earth,2008,5.8,97019,http://www.imdb.com/title/tt0373051/?ref_=adv_li_tt
1073498,Meet the Spartans,2008,2.7,94207,http://www.imdb.com/title/tt1073498/?ref_=adv_li_tt
0870111,Frost/Nixon,2008,7.7,93927,http://www.imdb.com/title/tt0870111/?ref_=adv_li_tt
0865556,The Forbidden Kingdom,2008,6.6,93651,http://www.imdb.com/title/tt0865556/?ref_=adv_li_tt
0790686,Mirrors,2008,6.2,93253,http://www.imdb.com/title/tt0790686/?ref_=adv_li_tt
0467200,The Other Boleyn Girl,2008,6.7,91707,http://www.imdb.com/title/tt0467200/?ref_=adv_li_tt
1023111,Never Back Down,2008,6.6,87113,http://www.imdb.com/title/tt1023111/?ref_=adv_li_tt
0364970,Babylon A.D.,2008,5.6,86823,http://www.imdb.com/title/tt0364970/?ref_=adv_li_tt
0799934,Be Kind Rewind,2008,6.4,83770,http://www.imdb.com/title/tt0799934/?ref_=adv_li_tt
0443701,The X Files: I Want to Believe,2008,5.9,82932,http://www.imdb.com/title/tt0443701/?ref_=adv_li_tt
0981227,Nick and Norah's Infinite Playlist,2008,6.7,80275,http://www.imdb.com/title/tt0981227/?ref_=adv_li_tt
1213644,Disaster Movie,2008,1.9,79306,http://www.imdb.com/title/tt1213644/?ref_=adv_li_tt
0960731,Bedtime Stories,2008,6.1,78268,http://www.imdb.com/title/tt0960731/?ref_=adv_li_tt
1034331,Righteous Kill,2008,6.0,77602,http://www.imdb.com/title/tt1034331/?ref_=adv_li_tt
1135985,Sex Drive,2008,6.5,77111,http://www.imdb.com/title/tt1135985/?ref_=adv_li_tt
0416236,The Spiderwick Chronicles,2008,6.6,76347,http://www.imdb.com/title/tt0416236/?ref_=adv_li_tt
1023481,Step Up 2: The Streets,2008,6.3,73079,http://www.imdb.com/title/tt1023481/?ref_=adv_li_tt
0839980,Semi-Pro,2008,5.8,71617,http://www.imdb.com/title/tt0839980/?ref_=adv_li_tt
1117385,Felon,2008,7.5,70420,http://www.imdb.com/title/tt1117385/?ref_=adv_li_tt
0852713,The House Bunny,2008,5.5,69996,http://www.imdb.com/title/tt0852713/?ref_=adv_li_tt
0864761,The Duchess,2008,6.9,68282,http://www.imdb.com/title/tt0864761/?ref_=adv_li_tt
0462465,Outlander,2008,6.3,67028,http://www.imdb.com/title/tt0462465/?ref_=adv_li_tt
0483607,Doomsday,2008,6.0,66432,http://www.imdb.com/title/tt0483607/?ref_=adv_li_tt
0383028,"Synecdoche, New York",2008,7.5,65959,http://www.imdb.com/title/tt0383028/?ref_=adv_li_tt
0494238,Inkheart,2008,6.1,65888,http://www.imdb.com/title/tt0494238/?ref_=adv_li_tt
1020530,Eden Lake,2008,6.8,65374,http://www.imdb.com/title/tt1020530/?ref_=adv_li_tt
0770752,Fool's Gold,2008,5.7,65367,http://www.imdb.com/title/tt0770752/?ref_=adv_li_tt
0862846,Sunshine Cleaning,2008,6.9,64314,http://www.imdb.com/title/tt0862846/?ref_=adv_li_tt
0455538,How to Lose Friends & Alienate People,2008,6.4,63982,http://www.imdb.com/title/tt0455538/?ref_=adv_li_tt
0995039,Ghost Town,2008,6.7,63857,http://www.imdb.com/title/tt0995039/?ref_=adv_li_tt
0361748,Inglourious Basterds,2009,8.3,1027785,http://www.imdb.com/title/tt0361748/?ref_=adv_li_tt
0499549,Avatar,2009,7.8,979417,http://www.imdb.com/title/tt0499549/?ref_=adv_li_tt
1049413,Up,2009,8.3,773009,http://www.imdb.com/title/tt1049413/?ref_=adv_li_tt
1119646,The Hangover,2009,7.7,635726,http://www.imdb.com/title/tt1119646/?ref_=adv_li_tt
1136608,District 9,2009,8.0,578126,http://www.imdb.com/title/tt1136608/?ref_=adv_li_tt
0796366,Star Trek,2009,8.0,540596,http://www.imdb.com/title/tt0796366/?ref_=adv_li_tt
0988045,Sherlock Holmes,2009,7.6,522839,http://www.imdb.com/title/tt0988045/?ref_=adv_li_tt
1156398,Zombieland,2009,7.7,429732,http://www.imdb.com/title/tt1156398/?ref_=adv_li_tt
0409459,Watchmen,2009,7.6,428237,http://www.imdb.com/title/tt0409459/?ref_=adv_li_tt
1022603,(500) Days of Summer,2009,7.7,418579,http://www.imdb.com/title/tt1022603/?ref_=adv_li_tt
0458525,X-Men Origins: Wolverine,2009,6.6,407963,http://www.imdb.com/title/tt0458525/?ref_=adv_li_tt
0417741,Harry Potter and the Half-Blood Prince,2009,7.6,377465,http://www.imdb.com/title/tt0417741/?ref_=adv_li_tt
1055369,Transformers: Revenge of the Fallen,2009,6.0,349386,http://www.imdb.com/title/tt1055369/?ref_=adv_li_tt
1190080,2012,2009,5.8,310825,http://www.imdb.com/title/tt1190080/?ref_=adv_li_tt
0438488,Terminator Salvation,2009,6.6,307111,http://www.imdb.com/title/tt0438488/?ref_=adv_li_tt
1182345,Moon,2009,7.9,292758,http://www.imdb.com/title/tt1182345/?ref_=adv_li_tt
1193138,Up in the Air,2009,7.4,288258,http://www.imdb.com/title/tt1193138/?ref_=adv_li_tt
1187043,3 Idiots,2009,8.4,266047,http://www.imdb.com/title/tt1187043/?ref_=adv_li_tt
1041829,The Proposal,2009,6.7,254284,http://www.imdb.com/title/tt1041829/?ref_=adv_li_tt
0878804,The Blind Side,2009,7.7,249545,http://www.imdb.com/title/tt0878804/?ref_=adv_li_tt
1152836,Public Enemies,2009,7.0,248846,http://www.imdb.com/title/tt1152836/?ref_=adv_li_tt
0808151,Angels & Demons,2009,6.7,238948,http://www.imdb.com/title/tt0808151/?ref_=adv_li_tt
1197624,Law Abiding Citizen,2009,7.4,237925,http://www.imdb.com/title/tt1197624/?ref_=adv_li_tt
1259571,The Twilight Saga: New Moon,2009,4.7,236623,http://www.imdb.com/title/tt1259571/?ref_=adv_li_tt
1013752,Fast & Furious,2009,6.6,228613,http://www.imdb.com/title/tt1013752/?ref_=adv_li_tt
0448011,Knowing,2009,6.2,200613,http://www.imdb.com/title/tt0448011/?ref_=adv_li_tt
1028532,Hachi: A Dog's Tale,2009,8.1,199211,http://www.imdb.com/title/tt1028532/?ref_=adv_li_tt
0898367,The Road,2009,7.3,196121,http://www.imdb.com/title/tt0898367/?ref_=adv_li_tt
1132620,The Girl with the Dragon Tattoo,2009,7.8,188791,http://www.imdb.com/title/tt1132620/?ref_=adv_li_tt
1080016,Ice Age: Dawn of the Dinosaurs,2009,7.0,187878,http://www.imdb.com/title/tt1080016/?ref_=adv_li_tt
1046173,G.I. Joe: The Rise of Cobra,2009,5.8,185236,http://www.imdb.com/title/tt1046173/?ref_=adv_li_tt
0485947,Mr. Nobody,2009,7.9,181235,http://www.imdb.com/title/tt0485947/?ref_=adv_li_tt
1142988,The Ugly Truth,2009,6.5,180216,http://www.imdb.com/title/tt1142988/?ref_=adv_li_tt
1155056,"I Love You, Man",2009,7.0,178139,http://www.imdb.com/title/tt1155056/?ref_=adv_li_tt
0844471,Cloudy with a Chance of Meatballs,2009,7.0,172200,http://www.imdb.com/title/tt0844471/?ref_=adv_li_tt
1127180,Drag Me to Hell,2009,6.6,169589,http://www.imdb.com/title/tt1127180/?ref_=adv_li_tt
0327597,Coraline,2009,7.7,167213,http://www.imdb.com/title/tt0327597/?ref_=adv_li_tt
1111422,The Taking of Pelham 123,2009,6.4,163913,http://www.imdb.com/title/tt1111422/?ref_=adv_li_tt
1148204,Orphan,2009,7.0,163117,http://www.imdb.com/title/tt1148204/?ref_=adv_li_tt
0432283,Fantastic Mr. Fox,2009,7.8,160680,http://www.imdb.com/title/tt0432283/?ref_=adv_li_tt
0986263,Surrogates,2009,6.3,159087,http://www.imdb.com/title/tt0986263/?ref_=adv_li_tt
0974661,17 Again,2009,6.4,158498,http://www.imdb.com/title/tt0974661/?ref_=adv_li_tt
1078912,Night at the Museum: Battle of the Smithsonian,2009,5.9,148073,http://www.imdb.com/title/tt1078912/?ref_=adv_li_tt
1001508,He's Just Not That Into You,2009,6.4,142853,http://www.imdb.com/title/tt1001508/?ref_=adv_li_tt
1091722,Adventureland,2009,6.8,141220,http://www.imdb.com/title/tt1091722/?ref_=adv_li_tt
0978762,Mary and Max,2009,8.1,139333,http://www.imdb.com/title/tt0978762/?ref_=adv_li_tt
0380510,The Lovely Bones,2009,6.7,137025,http://www.imdb.com/title/tt0380510/?ref_=adv_li_tt
0834001,Underworld: Rise of the Lycans,2009,6.6,135395,http://www.imdb.com/title/tt0834001/?ref_=adv_li_tt
1057500,Invictus,2009,7.4,135044,http://www.imdb.com/title/tt1057500/?ref_=adv_li_tt
1054606,The Imaginarium of Doctor Parnassus,2009,6.8,133782,http://www.imdb.com/title/tt1054606/?ref_=adv_li_tt
1188729,Pandorum,2009,6.8,131417,http://www.imdb.com/title/tt1188729/?ref_=adv_li_tt
0889583,Brüno,2009,5.8,127940,http://www.imdb.com/title/tt0889583/?ref_=adv_li_tt
0892782,Monsters vs. Aliens,2009,6.5,127263,http://www.imdb.com/title/tt0892782/?ref_=adv_li_tt
0452694,The Time Traveler's Wife,2009,7.1,125893,http://www.imdb.com/title/tt0452694/?ref_=adv_li_tt
1121931,Crank: High Voltage,2009,6.2,124592,http://www.imdb.com/title/tt1121931/?ref_=adv_li_tt
0473705,State of Play,2009,7.1,121066,http://www.imdb.com/title/tt0473705/?ref_=adv_li_tt
1034032,Gamer,2009,5.8,120345,http://www.imdb.com/title/tt1034032/?ref_=adv_li_tt
0472033,9,2009,7.1,120166,http://www.imdb.com/title/tt0472033/?ref_=adv_li_tt
1174732,An Education,2009,7.3,119034,http://www.imdb.com/title/tt1174732/?ref_=adv_li_tt
1234548,The Men Who Stare at Goats,2009,6.2,117145,http://www.imdb.com/title/tt1234548/?ref_=adv_li_tt
1019452,A Serious Man,2009,7.0,113577,http://www.imdb.com/title/tt1019452/?ref_=adv_li_tt
0433362,Daybreakers,2009,6.5,112400,http://www.imdb.com/title/tt0433362/?ref_=adv_li_tt
1201167,Funny People,2009,6.3,105796,http://www.imdb.com/title/tt1201167/?ref_=adv_li_tt
1058017,The Invention of Lying,2009,6.4,101640,http://www.imdb.com/title/tt1058017/?ref_=adv_li_tt
0780521,The Princess and the Frog,2009,7.1,100679,http://www.imdb.com/title/tt0780521/?ref_=adv_li_tt
1131734,Jennifer's Body,2009,5.1,100366,http://www.imdb.com/title/tt1131734/?ref_=adv_li_tt
0870984,Antichrist,2009,6.6,99140,http://www.imdb.com/title/tt0870984/?ref_=adv_li_tt
1131729,Pirate Radio,2009,7.4,97534,http://www.imdb.com/title/tt1131729/?ref_=adv_li_tt
0765010,Brothers,2009,7.1,97525,http://www.imdb.com/title/tt0765010/?ref_=adv_li_tt
0465580,Push,2009,6.1,96764,http://www.imdb.com/title/tt0465580/?ref_=adv_li_tt
0929632,Precious,2009,7.3,95682,http://www.imdb.com/title/tt0929632/?ref_=adv_li_tt
1315981,A Single Man,2009,7.6,94953,http://www.imdb.com/title/tt1315981/?ref_=adv_li_tt
0386117,Where the Wild Things Are,2009,6.8,93259,http://www.imdb.com/title/tt0386117/?ref_=adv_li_tt
1114740,Paul Blart: Mall Cop,2009,5.2,91039,http://www.imdb.com/title/tt1114740/?ref_=adv_li_tt
1078940,Couples Retreat,2009,5.5,89878,http://www.imdb.com/title/tt1078940/?ref_=adv_li_tt
1135503,Julie & Julia,2009,7.0,88958,http://www.imdb.com/title/tt1135503/?ref_=adv_li_tt
0901476,Bride Wars,2009,5.5,88425,http://www.imdb.com/title/tt0901476/?ref_=adv_li_tt
1233227,Saw VI,2009,6.0,87437,http://www.imdb.com/title/tt1233227/?ref_=adv_li_tt
1258197,Exam,2009,6.9,86844,http://www.imdb.com/title/tt1258197/?ref_=adv_li_tt
1067106,A Christmas Carol,2009,6.8,84801,http://www.imdb.com/title/tt1067106/?ref_=adv_li_tt
1017460,Splice,2009,5.8,84502,http://www.imdb.com/title/tt1017460/?ref_=adv_li_tt
1045772,I Love You Phillip Morris,2009,6.6,84093,http://www.imdb.com/title/tt1045772/?ref_=adv_li_tt
0963178,The International,2009,6.5,84071,http://www.imdb.com/title/tt0963178/?ref_=adv_li_tt
1144884,The Final Destination,2009,5.2,83502,http://www.imdb.com/title/tt1144884/?ref_=adv_li_tt
0758746,Friday the 13th,2009,5.6,83281,http://www.imdb.com/title/tt0758746/?ref_=adv_li_tt
0362478,The Box,2009,5.6,81838,http://www.imdb.com/title/tt0362478/?ref_=adv_li_tt
1045778,Year One,2009,4.9,81626,http://www.imdb.com/title/tt1045778/?ref_=adv_li_tt
1078588,My Sister's Keeper,2009,7.4,81567,http://www.imdb.com/title/tt1078588/?ref_=adv_li_tt
1187064,Triangle,2009,6.9,80574,http://www.imdb.com/title/tt1187064/?ref_=adv_li_tt
1216487,The Girl Who Played with Fire,2009,7.2,80572,http://www.imdb.com/title/tt1216487/?ref_=adv_li_tt
1289406,Harry Brown,2009,7.2,78398,http://www.imdb.com/title/tt1289406/?ref_=adv_li_tt
1230414,It's Complicated,2009,6.6,76137,http://www.imdb.com/title/tt1230414/?ref_=adv_li_tt
1263670,Crazy Heart,2009,7.3,75120,http://www.imdb.com/title/tt1263670/?ref_=adv_li_tt
0844708,The Last House on the Left,2009,6.6,74846,http://www.imdb.com/title/tt0844708/?ref_=adv_li_tt
0821640,Ghosts of Girlfriends Past,2009,5.8,73678,http://www.imdb.com/title/tt0821640/?ref_=adv_li_tt
0403702,Youth in Revolt,2009,6.5,68590,http://www.imdb.com/title/tt0403702/?ref_=adv_li_tt
1095217,Bad Lieutenant: Port of Call New Orleans,2009,6.6,68416,http://www.imdb.com/title/tt1095217/?ref_=adv_li_tt
0815245,The Uninvited,2009,6.4,68118,http://www.imdb.com/title/tt0815245/?ref_=adv_li_tt
1093908,Confessions of a Shopaholic,2009,5.9,67858,http://www.imdb.com/title/tt1093908/?ref_=adv_li_tt
1220198,The Fourth Kind,2009,5.9,67311,http://www.imdb.com/title/tt1220198/?ref_=adv_li_tt
1375666,Inception,2010,8.8,1687476,http://www.imdb.com/title/tt1375666/?ref_=adv_li_tt
1130884,Shutter Island,2010,8.1,920091,http://www.imdb.com/title/tt1130884/?ref_=adv_li_tt
0435761,Toy Story 3,2010,8.3,626248,http://www.imdb.com/title/tt0435761/?ref_=adv_li_tt
0947798,Black Swan,2010,8.0,609730,http://www.imdb.com/title/tt0947798/?ref_=adv_li_tt
1228705,Iron Man 2,2010,7.0,590841,http://www.imdb.com/title/tt1228705/?ref_=adv_li_tt
1504320,The King's Speech,2010,8.0,559352,http://www.imdb.com/title/tt1504320/?ref_=adv_li_tt
0892769,How to Train Your Dragon,2010,8.1,558794,http://www.imdb.com/title/tt0892769/?ref_=adv_li_tt
1285016,The Social Network,2010,7.7,536446,http://www.imdb.com/title/tt1285016/?ref_=adv_li_tt
1250777,Kick-Ass,2010,7.6,475006,http://www.imdb.com/title/tt1250777/?ref_=adv_li_tt
1323594,Despicable Me,2010,7.7,433670,http://www.imdb.com/title/tt1323594/?ref_=adv_li_tt
0926084,Harry Potter and the Deathly Hallows: Part 1,2010,7.7,384303,http://www.imdb.com/title/tt0926084/?ref_=adv_li_tt
1014759,Alice in Wonderland,2010,6.5,338863,http://www.imdb.com/title/tt1014759/?ref_=adv_li_tt
0398286,Tangled,2010,7.8,336197,http://www.imdb.com/title/tt0398286/?ref_=adv_li_tt
0446029,Scott Pilgrim vs. the World,2010,7.5,312351,http://www.imdb.com/title/tt0446029/?ref_=adv_li_tt
1282140,Easy A,2010,7.1,310013,http://www.imdb.com/title/tt1282140/?ref_=adv_li_tt
1542344,127 Hours,2010,7.6,307051,http://www.imdb.com/title/tt1542344/?ref_=adv_li_tt
0840361,The Town,2010,7.6,306087,http://www.imdb.com/title/tt0840361/?ref_=adv_li_tt
0964517,The Fighter,2010,7.8,301358,http://www.imdb.com/title/tt0964517/?ref_=adv_li_tt
1320253,The Expendables,2010,6.5,294193,http://www.imdb.com/title/tt1320253/?ref_=adv_li_tt
1231583,Due Date,2010,6.6,291532,http://www.imdb.com/title/tt1231583/?ref_=adv_li_tt
1104001,Tron,2010,6.8,283538,http://www.imdb.com/title/tt1104001/?ref_=adv_li_tt
1403865,True Grit,2010,7.6,266121,http://www.imdb.com/title/tt1403865/?ref_=adv_li_tt
0944835,Salt,2010,6.4,264931,http://www.imdb.com/title/tt0944835/?ref_=adv_li_tt
1245526,RED,2010,7.1,259426,http://www.imdb.com/title/tt1245526/?ref_=adv_li_tt
1037705,The Book of Eli,2010,6.9,253014,http://www.imdb.com/title/tt1037705/?ref_=adv_li_tt
0800320,Clash of the Titans,2010,5.8,245955,http://www.imdb.com/title/tt0800320/?ref_=adv_li_tt
0473075,Prince of Persia: The Sands of Time,2010,6.6,242490,http://www.imdb.com/title/tt0473075/?ref_=adv_li_tt
1591095,Insidious,2010,6.8,234397,http://www.imdb.com/title/tt1591095/?ref_=adv_li_tt
0955308,Robin Hood,2010,6.7,228911,http://www.imdb.com/title/tt0955308/?ref_=adv_li_tt
0429493,The A-Team,2010,6.8,226228,http://www.imdb.com/title/tt0429493/?ref_=adv_li_tt
1386588,The Other Guys,2010,6.7,209048,http://www.imdb.com/title/tt1386588/?ref_=adv_li_tt
1325004,The Twilight Saga: Eclipse,2010,5.0,199963,http://www.imdb.com/title/tt1325004/?ref_=adv_li_tt
1375670,Grown Ups,2010,6.0,198927,http://www.imdb.com/title/tt1375670/?ref_=adv_li_tt
1243957,The Tourist,2010,6.0,195042,http://www.imdb.com/title/tt1243957/?ref_=adv_li_tt
1001526,Megamind,2010,7.3,193200,http://www.imdb.com/title/tt1001526/?ref_=adv_li_tt
1424381,Predators,2010,6.4,186365,http://www.imdb.com/title/tt1424381/?ref_=adv_li_tt
0985694,Machete,2010,6.6,175926,http://www.imdb.com/title/tt0985694/?ref_=adv_li_tt
0477080,Unstoppable,2010,6.8,164056,http://www.imdb.com/title/tt0477080/?ref_=adv_li_tt
1013743,Knight and Day,2010,6.3,160899,http://www.imdb.com/title/tt1013743/?ref_=adv_li_tt
1120985,Blue Valentine,2010,7.4,159700,http://www.imdb.com/title/tt1120985/?ref_=adv_li_tt
1458175,The Next Three Days,2010,7.4,158952,http://www.imdb.com/title/tt1458175/?ref_=adv_li_tt
0758752,Love & Other Drugs,2010,6.7,158302,http://www.imdb.com/title/tt0758752/?ref_=adv_li_tt
1226229,Get Him to the Greek,2010,6.4,156177,http://www.imdb.com/title/tt1226229/?ref_=adv_li_tt
0814255,Percy Jackson & the Olympians: The Lightning Thief,2010,5.9,156002,http://www.imdb.com/title/tt0814255/?ref_=adv_li_tt
0892791,Shrek Forever After,2010,6.3,154809,http://www.imdb.com/title/tt0892791/?ref_=adv_li_tt
1231587,Hot Tub Time Machine,2010,6.4,148032,http://www.imdb.com/title/tt1231587/?ref_=adv_li_tt
1220634,Resident Evil: Afterlife,2010,5.9,146517,http://www.imdb.com/title/tt1220634/?ref_=adv_li_tt
1465522,Tucker and Dale vs Evil,2010,7.6,144688,http://www.imdb.com/title/tt1465522/?ref_=adv_li_tt
1139328,The Ghost Writer,2010,7.2,142753,http://www.imdb.com/title/tt1139328/?ref_=adv_li_tt
1279935,Date Night,2010,6.3,138207,http://www.imdb.com/title/tt1279935/?ref_=adv_li_tt
0963966,The Sorcerer's Apprentice,2010,6.1,136555,http://www.imdb.com/title/tt0963966/?ref_=adv_li_tt
1155076,The Karate Kid,2010,6.2,136182,http://www.imdb.com/title/tt1155076/?ref_=adv_li_tt
1462758,Buried,2010,7.0,131250,http://www.imdb.com/title/tt1462758/?ref_=adv_li_tt
0938283,The Last Airbender,2010,4.2,129963,http://www.imdb.com/title/tt0938283/?ref_=adv_li_tt
1403981,Remember Me,2010,7.2,123780,http://www.imdb.com/title/tt1403981/?ref_=adv_li_tt
1334260,Never Let Me Go,2010,7.2,123204,http://www.imdb.com/title/tt1334260/?ref_=adv_li_tt
1399683,Winter's Bone,2010,7.2,120956,http://www.imdb.com/title/tt1399683/?ref_=adv_li_tt
0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,6.3,119821,http://www.imdb.com/title/tt0980970/?ref_=adv_li_tt
0989757,Dear John,2010,6.3,119422,http://www.imdb.com/title/tt0989757/?ref_=adv_li_tt
0804497,It's Kind of a Funny Story,2010,7.1,119232,http://www.imdb.com/title/tt0804497/?ref_=adv_li_tt
